Character,Hex,Type,Name,Braille
𒇋,121CB,letter,LAGABxIGIgunu,⠇⠁⠛⠁⠃⠭⠊⠛⠊⠛⠥⠝⠥
𒅷,12177,letter,KAxME+TE,⠅⠁⠭⠍⠑⠬⠞⠑
𒅹,12179,letter,KAxMI+NUNUZ,⠅⠁⠭⠍⠊⠬⠝⠥⠝⠥⠵
𒅺,1217A,letter,KAxNE,⠅⠁⠭⠝⠑
𒅻,1217B,letter,NUNDUM,⠝⠥⠝⠙⠥⠍
𒅼,1217C,letter,KAxPI,⠅⠁⠭⠏⠊
𒅽,1217D,letter,KAxRU,⠅⠁⠭⠗⠥
𒅾,1217E,letter,SU6,⠎⠥⠖
𒅿,1217F,letter,MU11,⠍⠥⠂⠂
𒆀,12180,letter,KAxshA,⠅⠁⠭⠎⠓⠁
𒆁,12181,letter,KAxshE,⠅⠁⠭⠎⠓⠑
𒆂,12182,letter,KAxshID,⠅⠁⠭⠎⠓⠊⠙
𒆃,12183,letter,shUDU,⠎⠓⠥⠙⠥
𒆄,12184,letter,KAxSIG,⠅⠁⠭⠎⠊⠛
𒆅,12185,letter,KAxSUHUR,⠅⠁⠭⠎⠥⠓⠥⠗
𒆆,12186,letter,KAxTAR,⠅⠁⠭⠞⠁⠗
𒆇,12187,letter,KAxU,⠅⠁⠭⠥
𒆈,12188,letter,KAxU2,⠅⠁⠭⠥⠆
𒆉,12189,letter,KAxUD,⠅⠁⠭⠥⠙
𒆊,1218A,letter,KAxUMUMxPA,⠅⠁⠭⠥⠍⠥⠍⠭⠏⠁
𒆋,1218B,letter,KAxUsh,⠅⠁⠭⠥⠎⠓
𒆌,1218C,letter,KAxZI,⠅⠁⠭⠵⠊
𒆍,1218D,letter,KA2,⠅⠁⠆
𒆎,1218E,letter,KA2crossingKA2,⠅⠁⠆⠉⠗⠕⠎⠎⠊⠝⠛⠅⠁⠆
𒆏,1218F,letter,GAB2,⠛⠁⠃⠆
𒆐,12190,letter,KAD2,⠅⠁⠙⠆
𒆑,12191,letter,KAD3,⠅⠁⠙⠒
𒅸,12178,letter,KAxMI,⠅⠁⠭⠍⠊
𒅶,12176,letter,KAxME+GI,⠅⠁⠭⠍⠑⠬⠛⠊
𒅚,1215A,letter,KAxAD+KU3,⠅⠁⠭⠁⠙⠬⠅⠥⠒
𒅵,12175,letter,KAxME+DU,⠅⠁⠭⠍⠑⠬⠙⠥
𒅜,1215C,letter,Ush11,⠥⠎⠓⠂⠂
𒅝,1215D,letter,KAxBALAG,⠅⠁⠭⠃⠁⠇⠁⠛
𒅞,1215E,letter,KAxBAR,⠅⠁⠭⠃⠁⠗
𒅟,1215F,letter,KAxBI,⠅⠁⠭⠃⠊
𒅠,12160,letter,KAxERIN2,⠅⠁⠭⠑⠗⠊⠝⠆
𒅡,12161,letter,KAxEsh2,⠅⠁⠭⠑⠎⠓⠆
𒅢,12162,letter,KAxGA,⠅⠁⠭⠛⠁
𒅣,12163,letter,KAxGAL,⠅⠁⠭⠛⠁⠇
𒅤,12164,letter,PU3,⠏⠥⠒
𒅥,12165,letter,GU7,⠛⠥⠶
𒅦,12166,letter,KAxGAR+shA3+A,⠅⠁⠭⠛⠁⠗⠬⠎⠓⠁⠒⠬⠁
𒅧,12167,letter,KAxGI,⠅⠁⠭⠛⠊
𒅨,12168,letter,KAxGIR2,⠅⠁⠭⠛⠊⠗⠆
𒅩,12169,letter,KAxGIsh+SAR,⠅⠁⠭⠛⠊⠎⠓⠬⠎⠁⠗
𒅪,1216A,letter,KAxGIshcrossingGIsh,⠅⠁⠭⠛⠊⠎⠓⠉⠗⠕⠎⠎⠊⠝⠛⠛⠊⠎⠓
𒅫,1216B,letter,KAxGU,⠅⠁⠭⠛⠥
𒅬,1216C,letter,KAxGUR7,⠅⠁⠭⠛⠥⠗⠶
𒅭,1216D,letter,KAxIGI,⠅⠁⠭⠊⠛⠊
𒅮,1216E,letter,BUN2,⠃⠥⠝⠆
𒅯,1216F,letter,KAxKAK,⠅⠁⠭⠅⠁⠅
𒅰,12170,letter,KAxKI,⠅⠁⠭⠅⠊
𒅱,12171,letter,KAxKID,⠅⠁⠭⠅⠊⠙
𒅲,12172,letter,KAxLI,⠅⠁⠭⠇⠊
𒅳,12173,letter,KAxLU,⠅⠁⠭⠇⠥
𒅴,12174,letter,EME,⠑⠍⠑
𒆒,12192,letter,KAD4,⠅⠁⠙⠲
𒆓,12193,letter,KAD5,⠅⠁⠙⠢
𒆔,12194,letter,KAD5/KAD5,⠅⠁⠙⠢⠌⠅⠁⠙⠢
𒆕,12195,letter,GAG,⠛⠁⠛
𒆲,121B2,letter,KUN,⠅⠥⠝
𒆳,121B3,letter,GIN3,⠛⠊⠝⠒
𒆴,121B4,letter,LAHMU,⠇⠁⠓⠍⠥
𒆵,121B5,letter,KUshU2,⠅⠥⠎⠓⠥⠆
𒆶,121B6,letter,KWU318,⠅⠺⠥⠒⠂⠦
𒆷,121B7,letter,LA,⠇⠁
𒆸,121B8,letter,NIGIN2,⠝⠊⠛⠊⠝⠆
𒆹,121B9,letter,AMBAR,⠁⠍⠃⠁⠗
𒆺,121BA,letter,LAGABxA+DA+HA,⠇⠁⠛⠁⠃⠭⠁⠬⠙⠁⠬⠓⠁
𒆻,121BB,letter,LAGABxA+GAR,⠇⠁⠛⠁⠃⠭⠁⠬⠛⠁⠗
𒆼,121BC,letter,LAGABxA+LAL,⠇⠁⠛⠁⠃⠭⠁⠬⠇⠁⠇
𒆽,121BD,letter,LAGABxAL,⠇⠁⠛⠁⠃⠭⠁⠇
𒆾,121BE,letter,LAGABxAN,⠇⠁⠛⠁⠃⠭⠁⠝
𒆿,121BF,letter,LAGABxAshZIDAtenu,⠇⠁⠛⠁⠃⠭⠁⠎⠓⠵⠊⠙⠁⠞⠑⠝⠥
𒇀,121C0,letter,GIGIR,⠛⠊⠛⠊⠗
𒇁,121C1,letter,LAGABxBI,⠇⠁⠛⠁⠃⠭⠃⠊
𒇂,121C2,letter,LAGABxDAR,⠇⠁⠛⠁⠃⠭⠙⠁⠗
𒇃,121C3,letter,LAGABxEN,⠇⠁⠛⠁⠃⠭⠑⠝
𒇄,121C4,letter,LAGABxGA,⠇⠁⠛⠁⠃⠭⠛⠁
𒇅,121C5,letter,LAGABxGAR,⠇⠁⠛⠁⠃⠭⠛⠁⠗
𒇆,121C6,letter,LAGABxGUD,⠇⠁⠛⠁⠃⠭⠛⠥⠙
𒇇,121C7,letter,LAGABxGUD+GUD,⠇⠁⠛⠁⠃⠭⠛⠥⠙⠬⠛⠥⠙
𒇈,121C8,letter,LAGABxHA,⠇⠁⠛⠁⠃⠭⠓⠁
𒇉,121C9,letter,ENGUR,⠑⠝⠛⠥⠗
𒇊,121CA,letter,LAGABxHIxNUN,⠇⠁⠛⠁⠃⠭⠓⠊⠭⠝⠥⠝
𒆱,121B1,letter,KULgunu,⠅⠥⠇⠛⠥⠝⠥
𒆰,121B0,letter,NUMUN238,⠝⠥⠍⠥⠝⠆⠒⠦
𒆯,121AF,letter,KU7,⠅⠥⠶
𒆡,121A1,letter,KIxBAD,⠅⠊⠭⠃⠁⠙
𒆖,12196,letter,KAKxIGIgunu,⠅⠁⠅⠭⠊⠛⠊⠛⠥⠝⠥
𒆗,12197,letter,ALAD2,⠁⠇⠁⠙⠆
𒆘,12198,letter,ALAD,⠁⠇⠁⠙
𒆙,12199,letter,KALcrossingKAL,⠅⠁⠇⠉⠗⠕⠎⠎⠊⠝⠛⠅⠁⠇
𒆚,1219A,letter,KAM2,⠅⠁⠍⠆
𒆛,1219B,letter,KAM4,⠅⠁⠍⠲
𒆜,1219C,letter,KASKAL,⠅⠁⠎⠅⠁⠇
𒆝,1219D,letter,shUBTU6,⠎⠓⠥⠃⠞⠥⠖
𒆞,1219E,letter,shUBTU7,⠎⠓⠥⠃⠞⠥⠶
𒆟,1219F,letter,KEsh2,⠅⠑⠎⠓⠆
𒆠,121A0,letter,GAN/GANBA,⠛⠁⠝⠌⠛⠁⠝⠃⠁
𒆢,121A2,letter,KIxU,⠅⠊⠭⠥
𒆮,121AE,letter,KU4variantform,⠅⠥⠲⠧⠁⠗⠊⠁⠝⠞⠋⠕⠗⠍
𒆣,121A3,letter,KIxUD,⠅⠊⠭⠥⠙
𒆤,121A4,letter,LIL2,⠇⠊⠇⠆
𒆥,121A5,letter,SAGA11,⠎⠁⠛⠁⠂⠂
𒆦,121A6,letter,KISAL,⠅⠊⠎⠁⠇
𒆧,121A7,letter,KIsh,⠅⠊⠎⠓
𒆨,121A8,letter,KISIM5,⠅⠊⠎⠊⠍⠢
𒆩,121A9,letter,KISIM5/KISIM5,⠅⠊⠎⠊⠍⠢⠌⠅⠊⠎⠊⠍⠢
𒆪,121AA,letter,DUR,⠙⠥⠗
𒆫,121AB,letter,KU/HIxAsh2KU/HIxAsh,⠅⠥⠌⠓⠊⠭⠁⠎⠓⠆⠅⠥⠌⠓⠊⠭⠁⠎⠓
𒆬,121AC,letter,KUG,⠅⠥⠛
𒆭,121AD,letter,KUR9,⠅⠥⠗⠔
𒅛,1215B,letter,KAxAsh2,⠅⠁⠭⠁⠎⠓⠆
𒅙,12159,letter,KAxAD,⠅⠁⠭⠁⠙
𒃨,120E8,letter,GA2xSUM,⠛⠁⠆⠭⠎⠥⠍
𒄄,12104,letter,GE4,⠛⠑⠲
𒄆,12106,letter,GIGI,⠛⠊⠛⠊
𒄇,12107,letter,GIDIM,⠛⠊⠙⠊⠍
𒄈,12108,letter,GIRI2,⠛⠊⠗⠊⠆
𒄉,12109,letter,GIR2gunu,⠛⠊⠗⠆⠛⠥⠝⠥
𒄊,1210A,letter,PIRIG,⠏⠊⠗⠊⠛
𒄋,1210B,letter,GIR3xA+IGI,⠛⠊⠗⠒⠭⠁⠬⠊⠛⠊
𒄌,1210C,letter,GIRI16,⠛⠊⠗⠊⠂⠖
𒄍,1210D,letter,GIR3xIGI,⠛⠊⠗⠒⠭⠊⠛⠊
𒄎,1210E,letter,GIR3xLU+IGI,⠛⠊⠗⠒⠭⠇⠥⠬⠊⠛⠊
𒄏,1210F,letter,GIR3xPA,⠛⠊⠗⠒⠭⠏⠁
𒄐,12110,letter,GISAL,⠛⠊⠎⠁⠇
𒄑,12111,letter,GEsh,⠛⠑⠎⠓
𒄒,12112,letter,GIshcrossingGIsh,⠛⠊⠎⠓⠉⠗⠕⠎⠎⠊⠝⠛⠛⠊⠎⠓
𒄓,12113,letter,GIshxBAD,⠛⠊⠎⠓⠭⠃⠁⠙
𒄔,12114,letter,GIshxTAK4,⠛⠊⠎⠓⠭⠞⠁⠅⠲
𒄕,12115,letter,GUR17,⠛⠥⠗⠂⠶
𒄖,12116,letter,GU,⠛⠥
𒄗,12117,letter,SUH,⠎⠥⠓
𒄘,12118,letter,GU2,⠛⠥⠆
𒄙,12119,letter,DUR,⠙⠥⠗
𒄚,1211A,letter,GU2xKAKxIGIgunu,⠛⠥⠆⠭⠅⠁⠅⠭⠊⠛⠊⠛⠥⠝⠥
𒄛,1211B,letter,GU2xNUN,⠛⠥⠆⠭⠝⠥⠝
𒄜,1211C,letter,GU2xSAL+TUG2,⠛⠥⠆⠭⠎⠁⠇⠬⠞⠥⠛⠆
𒄝,1211D,letter,USAN2,⠥⠎⠁⠝⠆
𒄞,1211E,letter,GU4,⠛⠥⠲
𒄅,12105,letter,GIGI,⠛⠊⠛⠊
𒄃,12103,letter,GI16,⠛⠊⠂⠖
𒅘,12158,letter,NAG,⠝⠁⠛
𒄂,12102,letter,GIxU,⠛⠊⠭⠥
𒃩,120E9,letter,GA2xTAK4,⠛⠁⠆⠭⠞⠁⠅⠲
𒃪,120EA,letter,GA2xU,⠛⠁⠆⠭⠥
𒃫,120EB,letter,GA2xUD,⠛⠁⠆⠭⠥⠙
𒃬,120EC,letter,GA2xUD+DU,⠛⠁⠆⠭⠥⠙⠬⠙⠥
𒃭,120ED,letter,GA2/GA2,⠛⠁⠆⠌⠛⠁⠆
𒃮,120EE,letter,GABA,⠛⠁⠃⠁
𒃯,120EF,letter,GABAcrossingGABA,⠛⠁⠃⠁⠉⠗⠕⠎⠎⠊⠝⠛⠛⠁⠃⠁
𒃰,120F0,letter,GAD,⠛⠁⠙
𒃱,120F1,letter,GAD/GADGAR/GAR,⠛⠁⠙⠌⠛⠁⠙⠛⠁⠗⠌⠛⠁⠗
𒃲,120F2,letter,GAL,⠛⠁⠇
𒃳,120F3,letter,GALGAD/GADGAR/GAR,⠛⠁⠇⠛⠁⠙⠌⠛⠁⠙⠛⠁⠗⠌⠛⠁⠗
𒃴,120F4,letter,SUKUD,⠎⠥⠅⠥⠙
𒃵,120F5,letter,GAM,⠛⠁⠍
𒃶,120F6,letter,KAN,⠅⠁⠝
𒃷,120F7,letter,GAN2,⠛⠁⠝⠆
𒃸,120F8,letter,KAR2,⠅⠁⠗⠆
𒃹,120F9,letter,GAN2/GAN2,⠛⠁⠝⠆⠌⠛⠁⠝⠆
𒃺,120FA,letter,GAN2crossingGAN2,⠛⠁⠝⠆⠉⠗⠕⠎⠎⠊⠝⠛⠛⠁⠝⠆
𒃻,120FB,letter,NINDA,⠝⠊⠝⠙⠁
𒃼,120FC,letter,GAR3,⠛⠁⠗⠒
𒃽,120FD,letter,Ugunu,⠥⠛⠥⠝⠥
𒃾,120FE,letter,GEshTIN,⠛⠑⠎⠓⠞⠊⠝
𒃿,120FF,letter,GEshTINxKUR,⠛⠑⠎⠓⠞⠊⠝⠭⠅⠥⠗
𒄀,12100,letter,GE,⠛⠑
𒄁,12101,letter,GIxE,⠛⠊⠭⠑
𒄟,1211F,letter,GUDxA+KUR,⠛⠥⠙⠭⠁⠬⠅⠥⠗
𒄠,12120,letter,ADAR2,⠁⠙⠁⠗⠆
𒄡,12121,letter,BIshEBA3,⠃⠊⠎⠓⠑⠃⠁⠒
𒄢,12122,letter,SUN2,⠎⠥⠝⠆
𒄿,1213F,letter,I,⠊
𒅀,12140,letter,IA,⠊⠁
𒅁,12141,letter,IB,⠊⠃
𒅂,12142,letter,IDIM,⠊⠙⠊⠍
𒅃,12143,letter,IDIM/IDIMBUR,⠊⠙⠊⠍⠌⠊⠙⠊⠍⠃⠥⠗
𒅄,12144,letter,IDIM/IDIMsquared,⠊⠙⠊⠍⠌⠊⠙⠊⠍⠎⠟⠥⠁⠗⠑⠙
𒅅,12145,letter,IK,⠊⠅
𒅆,12146,letter,shI,⠎⠓⠊
𒅇,12147,letter,U3,⠥⠒
𒅈,12148,letter,AR,⠁⠗
𒅉,12149,letter,IGI/IGIshIR/shIRUD/UD,⠊⠛⠊⠌⠊⠛⠊⠎⠓⠊⠗⠌⠎⠓⠊⠗⠥⠙⠌⠥⠙
𒅊,1214A,letter,SIG7,⠎⠊⠛⠶
𒅋,1214B,letter,IL,⠊⠇
𒅌,1214C,letter,ILxGAN2tenu,⠊⠇⠭⠛⠁⠝⠆⠞⠑⠝⠥
𒅍,1214D,letter,IL2,⠊⠇⠆
𒅎,1214E,letter,EM,⠑⠍
𒅏,1214F,letter,IMxTAK4,⠊⠍⠭⠞⠁⠅⠲
𒅐,12150,letter,DALHAMUN6,⠙⠁⠇⠓⠁⠍⠥⠝⠖
𒅑,12151,letter,IMopposingIM,⠊⠍⠕⠏⠏⠕⠎⠊⠝⠛⠊⠍
𒅒,12152,letter,IMsquared,⠊⠍⠎⠟⠥⠁⠗⠑⠙
𒅓,12153,letter,IMIN,⠊⠍⠊⠝
𒅔,12154,letter,IN,⠊⠝
𒅕,12155,letter,GAGgunu,⠛⠁⠛⠛⠥⠝⠥
𒅖,12156,letter,Ish,⠊⠎⠓
𒅗,12157,letter,INIM,⠊⠝⠊⠍
𒄾,1213E,letter,HUL2,⠓⠥⠇⠆
𒄽,1213D,letter,HUB2xUD,⠓⠥⠃⠆⠭⠥⠙
𒄼,1213C,letter,HUB2xLIsh,⠓⠥⠃⠆⠭⠇⠊⠎⠓
𒄮,1212E,letter,SUR3,⠎⠥⠗⠒
𒄣,12123,letter,KUM,⠅⠥⠍
𒄤,12124,letter,GAZ,⠛⠁⠵
𒄥,12125,letter,GUR,⠛⠥⠗
𒄦,12126,letter,GUR7,⠛⠥⠗⠶
𒄧,12127,letter,GURUN,⠛⠥⠗⠥⠝
𒄨,12128,letter,GURUsh,⠛⠥⠗⠥⠎⠓
𒄩,12129,letter,KU6,⠅⠥⠖
𒄪,1212A,letter,ZUBUD,⠵⠥⠃⠥⠙
𒄫,1212B,letter,HAgunu,⠓⠁⠛⠥⠝⠥
𒄬,1212C,letter,Ash,⠁⠎⠓
𒄭,1212D,letter,DU10,⠙⠥⠂⠴
𒄯,1212F,letter,HAR,⠓⠁⠗
𒄻,1213B,letter,HUB2xKASKAL,⠓⠥⠃⠆⠭⠅⠁⠎⠅⠁⠇
𒄰,12130,letter,DU15,⠙⠥⠂⠢
𒄱,12131,letter,shARxDIsh,⠎⠓⠁⠗⠭⠙⠊⠎⠓
𒄲,12132,letter,shARxGAD,⠎⠓⠁⠗⠭⠛⠁⠙
𒄳,12133,letter,HIxKIN,⠓⠊⠭⠅⠊⠝
𒄴,12134,letter,AH,⠁⠓
𒄵,12135,letter,BIR,⠃⠊⠗
𒄶,12136,letter,DUBUR,⠙⠥⠃⠥⠗
𒄷,12137,letter,HU,⠓⠥
𒄸,12138,letter,TU11,⠞⠥⠂⠂
𒄹,12139,letter,HUB2xAN,⠓⠥⠃⠆⠭⠁⠝
𒄺,1213A,letter,HUB2xHAL,⠓⠥⠃⠆⠭⠓⠁⠇
𒎙,12399,letter,UMxME,⠥⠍⠭⠍⠑
